gyroX,gyroY,gyroZ,accelX,accelY,accelZ
 -1.92, 0.80, -0.73,0.07, 0.09, 1.03
 -2.05, 0.84, -0.88,0.08, 0.09, 1.02
 -1.94, 0.95, -0.94,0.08, 0.09, 1.03
 -1.89, 0.89, -0.82,0.08, 0.09, 1.03
 -1.94, 0.84, -0.97,0.07, 0.09, 1.02
 -1.86, 0.73, -0.76,0.07, 0.09, 1.02
 -1.95, 0.68, -0.89,0.07, 0.09, 1.02
 -2.31, 0.98, -0.73,0.07, 0.09, 1.03
 -1.95, 1.20, -0.77,0.07, 0.08, 1.03
 -1.92, 0.79, -0.67,0.08, 0.09, 1.02
 -1.85, 0.95, -0.55,0.06, 0.09, 1.03
 -2.02, 0.92, -0.57,0.08, 0.09, 1.02
 -1.76, 0.95, -0.90,0.07, 0.09, 1.02
 -1.96, 0.95, -0.68,0.07, 0.09, 1.02
 -1.88, 1.01, -0.80,0.07, 0.09, 1.02
 -2.09, 0.90, -0.95,0.07, 0.08, 1.02
 -1.96, 1.07, -0.89,0.07, 0.09, 1.02
 -1.89, 1.04, -0.86,0.07, 0.08, 1.03
 -1.93, 0.99, -0.77,0.08, 0.09, 1.02
 -1.88, 0.89, -0.83,0.08, 0.09, 1.01
 -1.99, 0.85, -0.83,0.07, 0.09, 1.02
 -2.19, 0.91, -0.82,0.08, 0.10, 1.02
 -1.95, 0.87, -0.53,0.07, 0.09, 1.02
 -1.92, 0.77, -0.59,0.07, 0.09, 1.02
 -1.91, 0.76, -0.59,0.08, 0.08, 1.03
 -2.08, 0.73, -0.75,0.08, 0.09, 1.02
 -2.08, 1.07, -0.78,0.08, 0.09, 1.03
 -1.95, 1.06, -0.97,0.08, 0.09, 1.03
 -2.11, 0.99, -0.81,0.08, 0.09, 1.01
 -1.94, 0.88, -0.95,0.07, 0.09, 1.02
 -2.05, 1.18, -0.82,0.07, 0.10, 1.02
 -1.98, 0.97, -0.92,0.07, 0.09, 1.02
 -1.88, 0.97, -0.56,0.07, 0.09, 1.03
 -1.95, 0.89, -0.75,0.07, 0.09, 1.02
 -2.01, 0.78, -0.77,0.07, 0.09, 1.02
 -1.92, 0.92, -0.62,0.07, 0.09, 1.03
 -1.85, 0.90, -0.66,0.07, 0.09, 1.03
 -1.84, 1.09, -0.66,0.07, 0.08, 1.03
 -1.79, 0.88, -0.56,0.08, 0.09, 1.02
 -2.16, 1.17, -0.58,0.07, 0.09, 1.02
 -2.11, 0.92, -0.85,0.07, 0.09, 1.02
 -1.73, 0.91, -0.91,0.07, 0.09, 1.02
 -2.02, 0.89, -0.77,0.08, 0.09, 1.03
 -1.82, 0.76, -0.95,0.07, 0.08, 1.02
 -1.89, 0.75, -0.76,0.07, 0.08, 1.02
 -1.83, 0.69, -0.89,0.08, 0.09, 1.03
 -2.05, 0.89, -0.69,0.07, 0.09, 1.03
 -2.16, 0.99, -1.03,0.07, 0.09, 1.03
 -1.86, 0.87, -0.68,0.08, 0.09, 1.01
 -1.92, 1.02, -0.61,0.07, 0.10, 1.03
 -1.97, 0.89, -0.37,0.08, 0.09, 1.01
 -1.88, 0.76, -0.76,0.07, 0.09, 1.02
 -2.13, 0.89, -0.73,0.08, 0.09, 1.02
 -1.89, 1.12, -0.72,0.08, 0.09, 1.03
 -1.95, 0.89, -0.82,0.07, 0.09, 1.03
 -1.92, 0.97, -0.89,0.08, 0.08, 1.02
 -2.05, 0.90, -1.05,0.07, 0.09, 1.02
 -1.79, 0.93, -0.98,0.07, 0.09, 1.02
 -1.92, 0.98, -0.98,0.07, 0.09, 1.02
 -2.11, 0.72, -0.91,0.08, 0.10, 1.01
 -1.95, 0.87, -0.75,0.07, 0.09, 1.02
 -1.91, 0.82, -0.67,0.08, 0.09, 1.02
 -2.05, 0.89, -0.66,0.07, 0.09, 1.02
 -1.75, 1.06, -0.49,0.07, 0.09, 1.02
 -1.95, 0.69, -0.57,0.08, 0.09, 1.02
 -1.96, 1.06, -0.76,0.07, 0.09, 1.03
 -2.19, 0.87, -0.75,0.07, 0.09, 1.03
 -1.93, 0.93, -0.90,0.07, 0.09, 1.01
 -1.92, 0.97, -1.02,0.07, 0.09, 1.01
 -1.98, 0.76, -0.95,0.07, 0.09, 1.02
 -1.92, 0.98, -0.85,0.08, 0.09, 1.02
 -2.02, 1.21, -0.88,0.07, 0.10, 1.02
 -1.95, 0.94, -0.81,0.07, 0.09, 1.03
 -1.88, 0.97, -0.73,0.07, 0.09, 1.03
 -2.05, 0.77, -0.61,0.07, 0.10, 1.03
 -1.97, 0.92, -0.75,0.07, 0.09, 1.02
 -2.13, 0.82, -0.53,0.07, 0.09, 1.02
 -1.78, 0.87, -0.60,0.08, 0.09, 1.02
 -2.20, 0.77, -0.78,0.07, 0.09, 1.03
 -1.91, 0.86, -0.76,0.08, 0.09, 1.02
 -1.91, 0.97, -0.81,0.07, 0.09, 1.03
 -1.95, 1.05, -0.90,0.07, 0.09, 1.02
 -1.91, 1.05, -0.91,0.07, 0.09, 1.03
 -2.02, 0.80, -1.08,0.07, 0.09, 1.02
 -2.05, 0.96, -0.87,0.08, 0.09, 1.03
 -1.99, 0.87, -0.81,0.07, 0.09, 1.01
 -1.96, 0.79, -0.86,0.08, 0.09, 1.02
 -2.07, 0.73, -0.80,0.07, 0.09, 1.03
 -2.05, 0.82, -0.64,0.08, 0.09, 1.03
 -1.92, 0.95, -0.71,0.08, 0.09, 1.02
 -2.11, 0.80, -0.58,0.08, 0.09, 1.03
 -2.07, 1.02, -0.69,0.07, 0.09, 1.02
 -1.97, 0.91, -0.68,0.07, 0.09, 1.03
 -1.96, 1.00, -0.70,0.08, 0.09, 1.03
 -2.05, 0.96, -0.79,0.07, 0.09, 1.02
 -1.89, 0.87, -0.80,0.07, 0.09, 1.02
 -2.05, 0.66, -0.88,0.07, 0.09, 1.01
 -2.04, 0.84, -0.81,0.08, 0.10, 1.02
 -1.77, 1.00, -0.82,0.08, 0.09, 1.03
 -1.81, 1.10, -0.80,0.08, 0.10, 1.02
 -2.18, 0.75, -0.64,0.07, 0.09, 1.02
 -1.85, 0.95, -0.69,0.07, 0.09, 1.02
 -2.18, 0.85, -0.68,0.08, 0.09, 1.02
 -1.89, 0.92, -0.69,0.07, 0.09, 1.02
 -1.69, 0.75, -0.64,0.07, 0.09, 1.02
 -1.92, 0.89, -0.69,0.08, 0.09, 1.02
 -2.08, 1.04, -0.71,0.07, 0.09, 1.02
 -1.86, 0.74, -0.82,0.07, 0.09, 1.03
 -2.08, 0.98, -0.88,0.08, 0.09, 1.03
 -1.95, 1.00, -0.95,0.08, 0.09, 1.02
 -1.89, 1.07, -0.91,0.08, 0.09, 1.02
 -1.88, 0.99, -0.63,0.08, 0.09, 1.03
 -2.02, 0.76, -0.76,0.07, 0.10, 1.02
 -1.89, 1.02, -0.85,0.07, 0.09, 1.02
 -1.95, 0.70, -0.82,0.07, 0.09, 1.01
 -1.73, 1.03, -0.69,0.07, 0.09, 1.02
 -1.90, 0.80, -0.60,0.07, 0.09, 1.02
 -2.11, 1.01, -0.63,0.08, 0.09, 1.03
 -2.18, 0.97, -0.82,0.07, 0.09, 1.02
 -2.04, 1.06, -0.63,0.07, 0.09, 1.02
 -2.02, 1.11, -0.91,0.07, 0.09, 1.02
 -1.76, 0.80, -0.93,0.07, 0.09, 1.03
 -2.00, 0.72, -0.76,0.07, 0.09, 1.02
 -1.93, 0.76, -0.82,0.08, 0.09, 1.03
 -1.85, 0.82, -0.79,0.07, 0.09, 1.02
 -2.01, 0.85, -0.69,0.07, 0.09, 1.01
 -2.05, 0.82, -0.93,0.07, 0.09, 1.02
 -1.93, 0.89, -0.78,0.08, 0.09, 1.03
 -2.24, 0.97, -0.71,0.07, 0.09, 1.02
 -1.93, 1.05, -0.64,0.07, 0.09, 1.03
 -2.18, 0.92, -0.56,0.07, 0.09, 1.02
 -1.87, 1.02, -0.71,0.07, 0.08, 1.03
 -2.18, 0.85, -0.64,0.07, 0.09, 1.03
 -2.03, 1.00, -0.71,0.07, 0.09, 1.02
 -1.93, 0.91, -0.82,0.07, 0.09, 1.02
 -2.08, 1.06, -0.85,0.08, 0.10, 1.02
 -2.05, 0.85, -0.92,0.07, 0.09, 1.02
 -2.17, 0.90, -0.95,0.07, 0.09, 1.02
 -2.02, 0.88, -0.85,0.08, 0.09, 1.02
 -1.87, 0.98, -0.79,0.08, 0.09, 1.02
 -1.97, 0.71, -0.86,0.07, 0.09, 1.03
 -1.95, 0.74, -0.67,0.07, 0.09, 1.02
 -1.95, 0.92, -0.71,0.07, 0.09, 1.02
 -2.06, 0.94, -0.62,0.07, 0.08, 1.03
 -1.98, 0.85, -0.64,0.08, 0.09, 1.02
 -2.08, 0.80, -0.83,0.08, 0.09, 1.02
 -2.04, 0.64, -0.72,0.08, 0.09, 1.01
 -1.93, 0.90, -0.73,0.08, 0.09, 1.02
 -1.93, 0.89, -0.85,0.07, 0.09, 1.02
 -1.91, 0.78, -0.91,0.08, 0.09, 1.02
 -1.98, 0.89, -0.78,0.07, 0.09, 1.02
 -1.85, 0.83, -0.96,0.07, 0.09, 1.02
 -1.98, 0.85, -0.81,0.07, 0.09, 1.02
 -1.98, 0.87, -0.81,0.07, 0.09, 1.02
 -2.22, 1.23, -0.85,0.08, 0.09, 1.02
 -2.09, 0.68, -0.68,0.08, 0.09, 1.01
 -1.98, 1.17, -0.64,0.07, 0.10, 1.02
 -2.11, 0.92, -0.75,0.08, 0.09, 1.02
 -2.11, 1.22, -0.71,0.07, 0.09, 1.01
 -1.89, 1.07, -0.69,0.07, 0.10, 1.02
 -1.88, 0.74, -0.76,0.08, 0.09, 1.03
 -1.84, 0.98, -0.83,0.07, 0.09, 1.02
 -1.93, 0.91, -0.92,0.08, 0.09, 1.03
 -1.76, 0.79, -0.77,0.07, 0.09, 1.02
 -2.14, 1.05, -0.80,0.08, 0.10, 1.03
 -1.98, 1.15, -0.95,0.08, 0.09, 1.03
 -1.86, 0.91, -1.00,0.07, 0.08, 1.02
 -1.65, 0.97, -0.53,0.08, 0.10, 1.03
 -1.98, 1.05, -0.64,0.07, 0.10, 1.02
 -1.99, 0.92, -0.81,0.07, 0.09, 1.02
 -1.77, 0.72, -0.47,0.07, 0.09, 1.01
 -1.84, 0.90, -0.74,0.07, 0.09, 1.02
 -1.97, 0.98, -0.73,0.07, 0.09, 1.02
 -2.08, 1.03, -0.86,0.07, 0.09, 1.03
 -2.08, 0.96, -0.99,0.08, 0.09, 1.01
 -1.89, 1.02, -0.68,0.07, 0.09, 1.03
 -2.03, 1.05, -0.86,0.07, 0.09, 1.03
 -1.95, 0.89, -0.96,0.08, 0.09, 1.02
 -1.85, 0.91, -0.85,0.07, 0.09, 1.02
 -1.87, 0.89, -0.57,0.07, 0.09, 1.02
 -1.92, 0.87, -0.76,0.07, 0.09, 1.02
 -1.98, 0.96, -0.73,0.07, 0.08, 1.02
 -2.10, 0.78, -0.69,0.07, 0.09, 1.02
 -1.99, 1.08, -0.65,0.07, 0.09, 1.02
 -1.85, 0.92, -0.75,0.08, 0.09, 1.02
 -1.95, 0.92, -0.69,0.07, 0.09, 1.02
 -1.77, 0.68, -0.71,0.08, 0.09, 1.03
 -2.02, 1.06, -0.74,0.08, 0.09, 1.02
 -1.85, 0.71, -0.82,0.07, 0.09, 1.03
 -1.97, 0.83, -0.72,0.07, 0.09, 1.01
 -2.05, 0.72, -0.86,0.07, 0.09, 1.01
 -1.73, 1.11, -0.79,0.08, 0.09, 1.02
 -2.18, 0.85, -0.98,0.07, 0.10, 1.02
 -1.91, 0.89, -0.91,0.07, 0.09, 1.02
 -2.09, 1.05, -0.67,0.08, 0.09, 1.02
 -2.01, 0.84, -0.47,0.07, 0.09, 1.02
 -1.88, 1.00, -0.69,0.07, 0.09, 1.01
 -1.84, 0.76, -0.72,0.07, 0.09, 1.02
 -1.88, 0.82, -0.59,0.07, 0.10, 1.02
 -2.02, 1.06, -0.53,0.06, 0.09, 1.03
 -2.05, 0.88, -0.91,0.08, 0.09, 1.02
 -2.08, 1.05, -0.99,0.08, 0.09, 1.02
 -2.01, 0.95, -0.81,0.07, 0.09, 1.01
 -1.84, 0.85, -0.74,0.07, 0.09, 1.03
 -1.90, 0.89, -0.95,0.08, 0.09, 1.02
 -1.77, 0.81, -0.93,0.07, 0.09, 1.02
 -1.81, 1.04, -0.82,0.08, 0.09, 1.03
 -1.79, 0.92, -0.52,0.07, 0.09, 1.02
 -2.11, 0.81, -0.81,0.07, 0.08, 1.02
 -1.93, 0.94, -0.71,0.07, 0.09, 1.02
 -2.21, 0.90, -0.69,0.08, 0.09, 1.03
 -1.93, 1.01, -0.71,0.08, 0.10, 1.02
 -1.92, 0.96, -0.79,0.07, 0.09, 1.03
 -2.07, 0.98, -0.73,0.08, 0.09, 1.02
 -2.05, 0.82, -0.75,0.07, 0.09, 1.02
 -1.89, 0.85, -0.85,0.07, 0.09, 1.01
 -2.14, 0.83, -0.67,0.07, 0.09, 1.02
 -1.80, 0.81, -0.73,0.07, 0.09, 1.02
 -1.90, 0.96, -0.78,0.07, 0.09, 1.02
 -2.03, 0.86, -0.79,0.08, 0.09, 1.02
 -2.29, 0.91, -0.85,0.07, 0.09, 1.02
 -2.11, 0.97, -0.76,0.08, 0.09, 1.02
 -2.02, 0.95, -0.64,0.08, 0.09, 1.03
 -2.00, 0.81, -0.61,0.08, 0.09, 1.02
 -1.93, 1.11, -0.63,0.07, 0.09, 1.02
 -1.96, 0.82, -0.69,0.08, 0.10, 1.02
 -1.98, 0.73, -0.61,0.07, 0.09, 1.02
 -1.79, 0.99, -0.63,0.07, 0.09, 1.02
 -2.07, 0.66, -0.85,0.07, 0.09, 1.01
 -2.00, 0.86, -0.89,0.07, 0.09, 1.02
 -1.90, 1.09, -0.97,0.07, 0.09, 1.02
 -2.02, 1.00, -0.99,0.08, 0.09, 1.03
 -2.08, 0.83, -0.76,0.08, 0.09, 1.02
 -1.99, 1.07, -0.85,0.08, 0.09, 1.02
 -2.06, 0.80, -0.69,0.07, 0.10, 1.02
 -1.92, 0.71, -0.77,0.07, 0.09, 1.02
 -1.86, 1.02, -0.74,0.08, 0.09, 1.02
 -1.98, 0.81, -0.70,0.07, 0.09, 1.03
 -2.02, 0.96, -0.64,0.08, 0.08, 1.03
 -1.82, 0.95, -0.72,0.08, 0.09, 1.01
 -2.24, 0.89, -0.70,0.07, 0.09, 1.02
 -1.82, 0.90, -0.86,0.07, 0.09, 1.01
 -2.13, 1.20, -0.76,0.08, 0.10, 1.02
 -1.95, 0.73, -0.78,0.07, 0.09, 1.02
 -1.77, 0.81, -0.82,0.08, 0.08, 1.03
 -1.89, 0.98, -1.04,0.07, 0.09, 1.02
 -2.14, 0.88, -0.76,0.07, 0.09, 1.01
 -2.05, 0.85, -0.90,0.07, 0.10, 1.02
 -2.24, 0.89, -0.89,0.08, 0.09, 1.02
 -2.04, 0.89, -0.73,0.07, 0.09, 1.02
 -1.92, 0.82, -0.69,0.07, 0.09, 1.02
 -1.83, 0.98, -0.54,0.08, 0.09, 1.01
 -1.90, 1.16, -0.59,0.07, 0.10, 1.03
 -1.91, 0.76, -0.69,0.08, 0.09, 1.03
 -1.89, 0.85, -0.66,0.07, 0.09, 1.02
 -1.82, 0.82, -0.73,0.07, 0.09, 1.02
 -2.02, 1.01, -0.98,0.08, 0.09, 1.03
 -2.08, 0.82, -0.98,0.07, 0.09, 1.02
 -1.96, 1.08, -0.95,0.08, 0.09, 1.02
 -2.05, 0.81, -0.86,0.07, 0.09, 1.03
 -1.89, 1.04, -0.95,0.08, 0.09, 1.02
 -2.11, 1.06, -0.70,0.07, 0.09, 1.03
 -2.14, 0.84, -0.54,0.07, 0.09, 1.02
 -1.97, 0.88, -0.66,0.08, 0.09, 1.03
 -1.86, 0.83, -0.75,0.08, 0.09, 1.02
 -1.87, 0.78, -0.69,0.07, 0.09, 1.02
 -1.99, 0.82, -0.74,0.07, 0.08, 1.02
 -1.94, 0.94, -1.00,0.07, 0.09, 1.02
 -1.83, 1.05, -0.85,0.07, 0.09, 1.02
 -1.99, 1.04, -0.89,0.08, 0.09, 1.03
 -1.98, 1.03, -0.90,0.08, 0.09, 1.02
 -1.88, 0.80, -0.90,0.08, 0.09, 1.02
 -1.81, 0.77, -0.89,0.07, 0.09, 1.02
 -1.92, 0.82, -0.65,0.08, 0.09, 1.03
 -1.92, 0.73, -0.65,0.07, 0.09, 1.02
 -1.87, 0.98, -0.69,0.07, 0.08, 1.03
 -1.82, 0.90, -0.56,0.08, 0.09, 1.02
 -1.72, 0.95, -0.74,0.07, 0.09, 1.02
 -2.04, 1.00, -0.69,0.08, 0.09, 1.01
 -2.03, 1.10, -0.66,0.08, 0.09, 1.02
 -1.85, 0.97, -0.79,0.07, 0.09, 1.01
 -2.10, 0.93, -0.66,0.07, 0.10, 1.02
 -1.83, 0.87, -0.66,0.08, 0.09, 1.02
 -1.98, 0.92, -0.78,0.07, 0.09, 1.02
 -2.08, 0.85, -0.76,0.07, 0.09, 1.03
 -2.08, 0.66, -0.80,0.07, 0.09, 1.03
 -1.95, 0.95, -0.87,0.07, 0.09, 1.02
 -2.17, 0.82, -0.80,0.08, 0.09, 1.02
 -2.08, 1.03, -0.65,0.07, 0.09, 1.02
 -1.89, 0.86, -0.66,0.07, 0.09, 1.03
 -1.79, 0.84, -0.54,0.08, 0.09, 1.02
 -1.94, 0.82, -0.62,0.07, 0.09, 1.03
 -1.73, 0.84, -0.59,0.07, 0.09, 1.03
 -2.04, 0.82, -0.66,0.07, 0.09, 1.03
 -2.22, 0.89, -0.74,0.08, 0.09, 1.03
 -1.80, 0.80, -0.91,0.07, 0.09, 1.02
 -1.84, 0.97, -0.92,0.08, 0.09, 1.02
 -1.99, 0.82, -0.87,0.07, 0.09, 1.02
 -2.00, 0.94, -0.93,0.07, 0.10, 1.03
 -1.75, 0.96, -0.66,0.07, 0.10, 1.01
 -2.00, 0.91, -0.83,0.08, 0.09, 1.02
 -1.93, 0.91, -0.66,0.07, 0.10, 1.02
 -1.94, 0.82, -0.76,0.07, 0.10, 1.03
 -2.02, 0.76, -0.63,0.07, 0.09, 1.03
 -1.98, 0.97, -0.66,0.07, 0.09, 1.02
 -1.82, 1.11, -0.69,0.08, 0.09, 1.03
 -1.92, 1.01, -0.67,0.07, 0.09, 1.02
 -1.87, 0.93, -0.71,0.07, 0.10, 1.02
 -2.02, 0.71, -0.79,0.08, 0.09, 1.02
 -1.95, 0.75, -0.63,0.07, 0.09, 1.03
 -2.02, 0.78, -0.79,0.07, 0.09, 1.02
 -1.85, 0.97, -0.83,0.07, 0.09, 1.02
 -1.82, 0.95, -0.90,0.07, 0.09, 1.02
 -2.26, 0.98, -0.99,0.07, 0.09, 1.02
 -2.03, 0.85, -0.68,0.08, 0.09, 1.03
 -1.72, 0.93, -0.76,0.08, 0.09, 1.02
 -2.01, 0.94, -0.67,0.08, 0.09, 1.01
 -1.97, 0.87, -0.56,0.07, 0.10, 1.03
 -1.85, 0.77, -0.66,0.08, 0.09, 1.02
 -2.12, 0.69, -0.63,0.07, 0.09, 1.02
 -1.92, 0.95, -0.66,0.07, 0.09, 1.03
 -1.96, 0.70, -0.66,0.07, 0.09, 1.03
 -1.92, 0.91, -0.76,0.07, 0.09, 1.02
 -1.89, 0.84, -1.08,0.07, 0.08, 1.02
 -2.05, 1.12, -0.91,0.07, 0.09, 1.02
 -2.01, 0.84, -0.91,0.07, 0.09, 1.02
 -1.97, 0.88, -0.88,0.08, 0.09, 1.03
 -1.95, 0.73, -0.85,0.08, 0.09, 1.03
 -1.94, 1.08, -0.60,0.08, 0.10, 1.02
 -1.96, 0.81, -0.54,0.07, 0.09, 1.02
 -1.92, 0.97, -0.44,0.08, 0.09, 1.01
 -1.95, 0.82, -0.72,0.08, 0.09, 1.02
 -2.07, 0.98, -0.63,0.07, 0.09, 1.02
 -1.83, 0.94, -0.82,0.08, 0.09, 1.02
 -2.07, 1.09, -0.88,0.07, 0.09, 1.02
 -1.62, 1.15, -0.91,0.08, 0.09, 1.02
 -2.08, 1.01, -0.88,0.08, 0.09, 1.02
 -1.93, 0.92, -0.82,0.08, 0.09, 1.02
 -1.85, 0.96, -0.84,0.07, 0.09, 1.02
 -1.83, 0.89, -0.87,0.08, 0.10, 1.02
 -2.00, 0.99, -0.70,0.07, 0.09, 1.02
 -2.24, 0.91, -0.76,0.07, 0.09, 1.03
 -1.85, 0.86, -0.84,0.08, 0.09, 1.01
 -1.77, 0.81, -0.68,0.07, 0.09, 1.03
 -1.90, 1.24, -0.73,0.07, 0.09, 1.02
 -1.73, 0.94, -0.71,0.08, 0.10, 1.02
 -1.98, 0.78, -0.76,0.07, 0.09, 1.03
 -1.87, 0.98, -0.75,0.08, 0.09, 1.02
 -1.98, 0.85, -0.49,0.07, 0.09, 1.03
 -1.82, 0.73, -0.81,0.07, 0.09, 1.02
 -2.04, 0.84, -0.86,0.07, 0.09, 1.02
 -1.82, 0.99, -0.81,0.07, 0.09, 1.02
 -2.08, 0.88, -0.99,0.07, 0.09, 1.02
 -1.75, 0.96, -1.07,0.08, 0.09, 1.03
 -2.01, 0.90, -0.85,0.08, 0.09, 1.01
 -2.05, 0.86, -0.90,0.07, 0.09, 1.03
 -1.85, 1.16, -0.75,0.08, 0.09, 1.04
 -1.97, 0.79, -0.65,0.07, 0.09, 1.02
 -1.82, 0.89, -0.57,0.08, 0.09, 1.02
 -2.03, 0.98, -0.61,0.07, 0.10, 1.02
 -1.79, 0.89, -0.62,0.07, 0.09, 1.03
 -1.86, 0.82, -0.92,0.07, 0.08, 1.02
 -1.93, 0.81, -0.89,0.07, 0.09, 1.02
 -1.94, 0.92, -0.93,0.08, 0.09, 1.03
 -2.18, 0.91, -0.75,0.07, 0.09, 1.02
 -1.91, 0.79, -0.83,0.07, 0.09, 1.01
 -2.11, 0.91, -0.82,0.08, 0.10, 1.01
 -1.79, 0.85, -0.81,0.08, 0.09, 1.03
 -2.10, 0.79, -0.71,0.08, 0.09, 1.03
 -1.85, 0.84, -0.73,0.07, 0.09, 1.03
 -2.06, 1.02, -0.63,0.08, 0.08, 1.02
 -1.94, 1.05, -0.79,0.08, 0.09, 1.02
 -2.00, 0.85, -0.79,0.07, 0.09, 1.03
 -1.91, 0.86, -0.50,0.07, 0.09, 1.03
 -1.98, 1.01, -0.79,0.08, 0.09, 1.02
 -1.98, 0.94, -0.79,0.08, 0.09, 1.02
 -1.92, 0.85, -0.66,0.07, 0.09, 1.01
 -1.85, 0.71, -0.77,0.07, 0.09, 1.02
 -1.92, 0.71, -0.79,0.07, 0.09, 1.03
 -1.97, 0.78, -0.98,0.07, 0.09, 1.03
 -1.95, 0.92, -0.96,0.07, 0.09, 1.03
 -1.99, 0.92, -1.03,0.07, 0.09, 1.02
 -1.87, 0.99, -0.76,0.07, 0.09, 1.03
 -1.73, 0.84, -0.79,0.07, 0.09, 1.03
 -1.92, 0.70, -0.60,0.08, 0.09, 1.02
 -2.08, 0.88, -0.68,0.07, 0.09, 1.02
 -2.01, 0.92, -0.57,0.08, 0.09, 1.02
 -2.10, 0.79, -0.62,0.07, 0.09, 1.02
 -1.88, 0.86, -0.79,0.07, 0.09, 1.02
 -2.11, 1.02, -0.77,0.07, 0.09, 1.03
 -2.08, 1.01, -0.95,0.07, 0.08, 1.02
 -1.98, 0.95, -1.08,0.07, 0.10, 1.02
 -1.84, 0.94, -0.93,0.08, 0.09, 1.01
 -1.87, 0.66, -0.94,0.07, 0.10, 1.02
 -2.07, 1.07, -0.76,0.08, 0.09, 1.01
 -1.96, 0.80, -0.74,0.07, 0.09, 1.02
 -2.33, 0.98, -0.59,0.07, 0.09, 1.03
 -1.85, 0.92, -0.80,0.07, 0.09, 1.02
 -2.24, 0.83, -0.71,0.07, 0.09, 1.02
 -1.88, 0.94, -0.61,0.08, 0.09, 1.03
 -2.05, 0.97, -0.72,0.08, 0.09, 1.03
 -1.97, 0.72, -0.61,0.07, 0.09, 1.03
 -2.04, 0.96, -0.77,0.07, 0.10, 1.03
 -2.02, 0.94, -0.86,0.08, 0.09, 1.03
 -1.98, 0.97, -0.94,0.08, 0.09, 1.03
 -1.74, 0.85, -0.85,0.08, 0.10, 1.02
 -1.89, 1.00, -0.79,0.07, 0.09, 1.02
 -1.79, 0.94, -0.95,0.08, 0.09, 1.02
 -1.95, 0.81, -0.95,0.07, 0.09, 1.03
 -1.70, 0.97, -0.74,0.07, 0.08, 1.01
 -1.80, 0.75, -0.68,0.07, 0.09, 1.03
 -1.95, 0.92, -0.63,0.07, 0.09, 1.02
 -1.95, 0.82, -0.67,0.08, 0.10, 1.03
 -1.92, 0.87, -0.51,0.08, 0.09, 1.02
 -1.97, 0.73, -0.65,0.07, 0.09, 1.03
 -1.81, 0.73, -0.80,0.07, 0.09, 1.02
 -2.08, 1.11, -0.85,0.08, 0.09, 1.02
 -2.02, 0.78, -0.82,0.08, 0.09, 1.02
 -1.85, 1.01, -0.69,0.07, 0.08, 1.02
 -2.14, 0.95, -0.81,0.07, 0.10, 1.02
 -1.89, 0.92, -1.03,0.08, 0.08, 1.03
 -2.06, 1.02, -0.75,0.07, 0.09, 1.02
 -2.08, 0.90, -0.57,0.07, 0.10, 1.02
 -1.73, 0.90, -0.73,0.07, 0.09, 1.03
 -1.74, 1.03, -0.47,0.08, 0.09, 1.02
 -1.92, 0.81, -0.69,0.07, 0.10, 1.03
 -1.74, 1.11, -0.61,0.07, 0.08, 1.02
 -1.78, 1.10, -0.73,0.07, 0.09, 1.03
 -2.06, 0.98, -0.90,0.08, 0.09, 1.02
 -1.91, 0.85, -0.76,0.07, 0.09, 1.02
 -1.74, 0.82, -0.92,0.07, 0.09, 1.03
 -2.18, 0.89, -0.75,0.07, 0.09, 1.02
 -1.73, 0.84, -0.83,0.08, 0.09, 1.03
 -2.01, 1.00, -0.87,0.07, 0.09, 1.02
 -2.08, 0.83, -0.81,0.08, 0.09, 1.02
 -2.10, 0.93, -0.94,0.07, 0.09, 1.02
 -1.83, 0.85, -0.61,0.07, 0.08, 1.01
 -1.92, 1.24, -0.67,0.07, 0.09, 1.03
 -1.79, 0.99, -0.73,0.07, 0.09, 1.02
 -1.84, 0.89, -0.64,0.08, 0.09, 1.02
 -1.98, 0.83, -0.69,0.07, 0.09, 1.02
 -1.95, 0.76, -0.56,0.08, 0.09, 1.03
 -1.81, 0.90, -0.69,0.07, 0.09, 1.02
 -2.32, 0.90, -0.69,0.08, 0.09, 1.03
 -1.91, 0.94, -0.94,0.07, 0.09, 1.03
 -1.92, 0.87, -0.89,0.08, 0.09, 1.02
 -2.05, 0.92, -0.91,0.07, 0.09, 1.03
 -1.66, 1.12, -0.85,0.08, 0.09, 1.02
 -1.85, 1.03, -0.89,0.07, 0.08, 1.02
 -2.05, 0.99, -0.77,0.08, 0.08, 1.02
 -1.99, 0.73, -0.75,0.07, 0.09, 1.02
 -2.03, 0.95, -0.46,0.08, 0.09, 1.02
 -2.02, 0.92, -0.60,0.07, 0.09, 1.02
 -2.12, 0.84, -0.54,0.07, 0.10, 1.02
 -1.79, 0.82, -0.76,0.08, 0.09, 1.02
 -2.11, 0.87, -0.74,0.07, 0.09, 1.02
 -1.93, 0.99, -1.05,0.08, 0.10, 1.02
 -1.79, 0.94, -0.72,0.07, 0.09, 1.03
 -2.01, 0.82, -0.90,0.07, 0.09, 1.03
 -1.91, 0.95, -0.88,0.08, 0.09, 1.02
 -2.15, 0.85, -0.69,0.07, 0.09, 1.02
 -1.80, 1.08, -0.92,0.07, 0.09, 1.03
 -1.98, 1.02, -0.67,0.07, 0.09, 1.02
 -2.01, 1.07, -0.66,0.08, 0.09, 1.02
 -1.92, 0.89, -0.62,0.07, 0.09, 1.02
